mav,rms
3.0312317275559016e-05,3.787213576632407e-05
3.50589189740399e-05,4.6918647865260687e-05
3.372507887284662e-05,4.301586046115805e-05
3.231980189149992e-05,4.038246024096794e-05
2.9762520917678185e-05,3.6887303247066314e-05
1.1949398817051836e-06,1.5051182452336227e-06
1.2559564659934134e-06,1.5614531350420884e-06
1.1858010081749932e-06,1.4839389519359109e-06
3.265903823156562e-05,4.0808172070347296e-05
3.011460456253444e-05,3.7442312180258496e-05
2.8815660765309846e-05,3.5587132488952274e-05
4.2028405017339374e-05,5.463414809115968e-05
3.878363186759364e-05,5.3441583034884144e-05
4.02082171995113e-05,5.458454461086665e-05
3.49537086376985e-05,4.388661901897736e-05
3.265272419649247e-05,4.081158914883717e-05
3.0998979811971125e-05,3.854310347160633e-05
3.5189688309376236e-05,4.430401724821227e-05
3.247425566578977e-05,4.098950726114119e-05
3.056766950138078e-05,3.796504476054832e-05
1.2356259101906562e-06,1.5384235208389696e-06
1.2158584549376133e-06,1.5068627786668968e-06
1.1676097342559128e-06,1.4694350554019562e-06
4.638891911439559e-05,5.7838193930780666e-05
3.950816766167622e-05,4.936372472548796e-05
3.8289767406921306e-05,4.882715846855857e-05
3.134704166712234e-05,3.886673402015348e-05
2.9429056329670053e-05,3.63438137603247e-05
2.8419488433987798e-05,3.4860831478163734e-05
5.258538612052807e-05,6.649098266586786e-05
5.1223589036887416e-05,6.230215358517153e-05
5.44202686477346e-05,6.772110830679842e-05
8.258174663948792e-05,0.00011791647930444488
7.725067470683064e-05,0.00011529111715947013
4.5839153672575674e-05,5.985116117577924e-05
1.2231983305831026e-06,1.5480065673941977e-06
1.244896708535707e-06,1.562945378747694e-06
1.1846608183476001e-06,1.4896497676494014e-06
6.214131842586256e-05,7.811359128763167e-05
4.7752728347135404e-05,5.998287544564101e-05
4.5978190647487285e-05,5.876886416532304e-05
9.483816895340937e-08,1.274993826982254e-07
9.090654781041041e-08,1.2333810077935182e-07
9.120835374734728e-08,1.2492568483277927e-07
1.191705193295992e-06,1.4995948424454884e-06
3.247710249232644e-06,5.159587990241065e-06
1.7686883177491795e-05,2.8594505211377613e-05
3.0831126754606726e-05,4.0733035835463955e-05
3.2348250522889633e-05,4.660911364528823e-05
3.141121330906294e-05,4.649484427019685e-05
1.255777570159299e-06,1.5807371047354955e-06
1.2334305847746706e-06,1.5507458566120554e-06
1.2959147585944578e-06,1.6011710698043723e-06
1.2812031034072355e-06,1.587845960460905e-06
1.2097397877599442e-06,1.5506882318360082e-06
1.2725715178287542e-06,1.5752400662185047e-06
3.203778909258144e-05,4.200790748670655e-05
3.620171343994372e-05,4.927666262663961e-05
3.177666292590865e-05,4.650008262098139e-05
1.2487188296504868e-06,1.5591129148723007e-06
1.1982862075836498e-06,1.5197463605808849e-06
1.2935222496572613e-06,1.5985421269827706e-06
1.2865694730847874e-06,1.612243611642522e-06
1.22141446301568e-06,1.5685062523876865e-06
1.3058454243925687e-06,1.605542085950516e-06
9.986740781872269e-05,0.00012777110720090857
9.099497049720187e-05,0.00011348833519159564
0.00010473487672491184,0.00014866827986037657
3.8040130439050926e-05,5.447158721025759e-05
3.413253643720737e-05,4.773983937226279e-05
3.309732142035047e-05,4.78683007767733e-05
4.366943536285554e-05,6.147310676096679e-05
5.543965527344791e-05,7.566070120588065e-05
5.655233326917238e-05,7.562756668207285e-05
1.2594665484446313e-06,1.5696454939320913e-06
1.168511439729497e-06,1.480091951612011e-06
1.2853859632188276e-06,1.5785194698278748e-06
3.178527307667134e-05,4.1718352836443035e-05
3.519916140350507e-05,4.846833459342602e-05
3.2061942428416946e-05,4.682916897065815e-05
3.37804056918362e-05,4.449218226468778e-05
3.979344644802521e-05,5.5090280479723014e-05
3.738031880553754e-05,5.3178527356649395e-05
3.390053444261843e-05,4.4356427906841044e-05
3.922345076354251e-05,5.291040263035359e-05
3.335439220981935e-05,4.869720151591551e-05
3.580822095105207e-05,4.683157218512779e-05
3.883322451962788e-05,5.2561991557899814e-05
3.626114938597573e-05,5.2111497070631315e-05
1.256135180259745e-06,1.5617290211921407e-06
1.2061436585250378e-06,1.5197895720081958e-06
1.253466200076799e-06,1.544230521161043e-06
4.1195317144951706e-05,5.325116634951917e-05
4.169269603056877e-05,5.533730161364674e-05
3.6797528964164354e-05,5.239256865138896e-05
3.257025557193965e-05,4.218808520231724e-05
3.51975524942905e-05,4.913482938380704e-05
3.263362212986738e-05,4.7427307202149093e-05
6.394244135319307e-05,8.011625322443712e-05
5.8148535840227576e-05,7.278508425638642e-05
5.273495465584012e-05,6.929693213077889e-05
4.0496677996951e-05,5.2041555571913634e-05
4.698043971263286e-05,6.221414024366587e-05
4.831019810034183e-05,6.711211055743765e-05
1.281345227791075e-06,1.5909457202716402e-06
1.2121163764175221e-06,1.5351085229377056e-06
1.2518763587369488e-06,1.553847538896015e-06
5.5493626442602055e-05,7.103134678916868e-05
6.206049659489468e-05,8.050768355181779e-05
6.147375105259875e-05,7.97956442748519e-05
